equipo,Centro planif.,Ubicac.técnica,Denominación,Denominación.1,Activo fijo,Orden,Perfil catálogo,id_aviso,tipo_mantenimiento,descripcion,Fecha de aviso,Grupo códigos,TextoGrpPartObj,Cód.parte obj.,TextoCódPartObj,Grupo códigos.1,Código averia,TextoCódProblem,Causas avería,Causa,Txt. cód. mot.,causa_falla,fecha_inicio,hora_inicio,fecha_fin,hora_fin,Parada,duracion,Status sistema,Indicador ABC,fecha_inicio_dt,fecha_fin_dt,duracion_horas
20010926,CUS,OC-EST-DES-PMED-BE20020,MEDICIÓN CRUDO ENTRADA BE20020,MEDIDOR FLUJO BRAZO 20,42005438.0,10043782.0,S_IN,231015,m2,humedecimiento en medidor # 2,8/08/2022,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-IN,ELP2,Fuga externa crudo - Fluido Proceso,,0,,nan,16/08/2022,11:30:00,16/08/2022,17:30:00,,0,MECE ORAS,,2022-08-16 11:30:00,2022-08-16 17:30:00,0.0
20010899,CUS,OC-EST-DES-PMED-BE20010,MEDICIÓN CRUDO ENTRADA BE20010,MEDIDOR FLUJO BRAZO 10,42005434.0,10043783.0,S_IN,231061,m2,falla packing gland medidor brazo # 1,16/08/2022,PO-I-010,Sub. Estructura e Internos,I017,Sellos / Juntas,SA-R-PU,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,16/08/2022,7:00:00,16/08/2022,11:30:00,,0,MECE ORAS,3,2022-08-16 07:00:00,2022-08-16 11:30:00,0.0
20023219,CQO,OC-EST-CQO-ALOC-ED,EDIFICACIONES,ILUMINACION INT CHIQUILLO,,10043522.0,U_IL,230759,m2,falla luminar ofic y taller generacion,12/06/2022,PO-U-050,Sub. Lamparas,U051,Tubo / Bombillo /Reflector,SA-U-IL,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,15/08/2022,7:00:00,15/08/2022,15:30:00,X,"8,5",MECE ORAS,1,2022-08-15 07:00:00,2022-08-15 15:30:00,8.5
20000922,CUS,OC-EST-CUS-AELE-BT,BAJA TENSIÓN,TABLERO ELECTRICO DE ALUMBRADO 20100,45006675.0,10043779.0,E_EP,231047,m2,falla en iluminación area de api,13/08/2022,PO-E-120,Sub. Misceláneos,E120,Cableado y Caja de Conexiones,SA-E-EP,AIR1,"Falsa alarma, indic. defectuosa de inst.",,0,,nan,13/08/2022,19:27:15,17/11/2022,17:30:00,X,"2.302,05",MECE ORAS,1,2022-08-13 19:27:15,2022-11-17 17:30:00,
20002695,EPO,OC-EST-EPO-SCIN-AU,AGUA CONTRAINCENDIOS,MOTOR DIESEL BA305A,45003348.0,10043666.0,S_FE,230919,m2,ba-305(a) cambio de correas motor,21/07/2022,PO-S-080,Sub. Motor Combustión SCI,S083,Control de Combustible,SA-S-FE,AIR2,Equipos FireFalsa alarma e indicación Gas- Extinción,C340,1,Desgaste normal del equipo,correa alternador,12/08/2022,7:00:00,12/08/2022,12:00:00,X,5,MECE ORAS,3,2022-08-12 07:00:00,2022-08-12 12:00:00,5.0
20001215,VSA,OC-EST-VSA-SALV-PR,ALIVIO PRESIÓN,VAL SEG PSV-2307A FILTRO FASE I A MS7310,45004270.0,10043631.0,S_VS,230870,m2,disparo por debajo de setting psv-2307a,11/07/2022,PO-S-070,Sub. Actuador,S075,Sellos,SA-S-VS,SPO1,Operación inesperada,C340,1,Desgaste normal del equipo,cambio y ajustes de componentes psv-2307,11/08/2022,8:00:00,11/08/2022,14:00:00,X,6,MECE ORAS,,2022-08-11 08:00:00,2022-08-11 14:00:00,6.0
20024102,EPO,OC-EST-EPO-SRES-TORREILU,COMPLEMENTARIOS - TORRES ILUMINACION,TORRE ILUMINACION WACKERE NEUSON LTN6L,,10043724.0,S_EQ,230967,m2,falla bateria torre iluminacion ltn6l,29/07/2022,PO-S-120,Sub. Misceláneos,S120,Acumulador,SA-S-EQ,FTF1,No resp bajo demanda o señal en emerg.,C320,1,Error de Operación,mala operación del equipo.,11/08/2022,7:00:00,11/08/2022,12:00:00,X,5,MECE ORAS,3,2022-08-11 07:00:00,2022-08-11 12:00:00,5.0
20016332,PAE,OC-EST-PAE-AGEN-BTGE,SISTEMA ELECT BAJA TENSION GENERACION,UPS INVERSOR #2 GENERACION,42004665.0,10043746.0,E_UP,231003,m2,falla por baja tensión ups400,5/08/2022,PO-E-090,Sub. Inversor,E096,Inversor,SA-E-UP,LOR1,Falla de bypass/inversor,C340,1,Desgaste normal del equipo,falla por baja tension ups400,11/08/2022,8:30:00,11/08/2022,12:00:00,,0,MECE ORAS,3,2022-08-11 08:30:00,2022-08-11 12:00:00,0.0
20003097,EPO,OC-EST-EPO-PREC-TG25000,TRAMPA RECIBO TG25000,TRAMPA RECIBO CUS-EPO,45006062.0,10043812.0,I_VE,231040,m2,spool entrada prefiltros cpf humedecimie,11/08/2022,PO-I-030,Sub. Tubo,I031,Brida / Junta Bridada,SA-I-PI,SER1,Piezas Mecánicas Sueltas,,0,,nan,11/08/2022,16:31:51,11/08/2022,17:00:00,X,"0,47",MECE ORAS,1,2022-08-11 16:31:51,2022-08-11 17:00:00,0.47
20011113,CUS,OC-EST-DES-PMED-PE01,MEDICION POR PESO,BASCULA CAMIONERA 2,,10043762.0,S_IN,231025,m2,presenta fractura en ventana  bascula #1,10/08/2022,PO-E-120,Sub. Misceláneos,E125,Amortiguadores,SA-O-JF,AIR1,"Falsa alarma, indic. defectuosa de inst.",,0,,nan,10/08/2022,7:00:00,10/08/2022,11:00:00,,0,MECE ORAS,1,2022-08-10 07:00:00,2022-08-10 11:00:00,0.0
20007533,CVA,OC-TER-CVA-PREC-TG24000,TRAMPA RECIBO TG24000,ACTUADOR MOV-240010 DE TG-24000,,70015320.0,Z_XXXX,231038,m2,ruido en caja de engranaje,10/08/2022,ADME,Actuador Mecánico,181,Engranaje,SA-S-VA,PLU7,Atascamiento,,0,,nan,10/08/2022,22:27:58,,0:00:00,X,0,MECE ORAS,2,2022-08-10 22:27:58,,0.0
20024052,CVA,OC-TER-CVA-ALOC-LO,LOTES O ÁREAS INFRAESTRUCT- ILUMNACION,DIQUE TK12010,,70015313.0,Z_XXXX,231032,m2,via proveniente del dique 12010 socavada,10/08/2022,PO-A-030,Sub. Civil,A035,Canal,SA-U-OC,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,10/08/2022,11:48:47,,0:00:00,X,0,METR ORAS,,2022-08-10 11:48:47,,0.0
20024052,CVA,OC-TER-CVA-ALOC-LO,LOTES O ÁREAS INFRAESTRUCT- ILUMNACION,DIQUE TK12010,,10043774.0,Z_XXXX,231033,m2,via proveniente del dique 12010 socavada,10/08/2022,PO-A-030,Sub. Civil,A035,Canal,SA-U-OC,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,10/08/2022,11:48:47,,0:00:00,X,0,METR ORAS,,2022-08-10 11:48:47,,0.0
20011747,EPO,OC-EST-EPO-SALV-TR,ALIVIO TRANSIENTE,VALVULA SEG ALIV PRES DANFLO PSV250025,45003457.0,10043770.0,S_VS,231028,m2,baja presion en recamara danflo 250025a,10/08/2022,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-VS,AIR2,Falsa alarma e indicación,,0,,nan,10/08/2022,9:00:00,10/08/2022,12:00:00,X,3,MECE ORAS,3,2022-08-10 09:00:00,2022-08-10 12:00:00,3.0
20001768,VSA,OC-EST-VSA-PMED-PR3010,PROBADOR DE MEDICIÓN PR3010,VALVULA MOV_8X600- PRB 220-PR3010,42004862.0,10043786.0,S_VA,231027,m2,pase producto valvula mov-3010 probador,10/08/2022,PO-S-060,Sub. Válvulas,S063,Cuerpo de la Válvula,SA-S-VA,INP1,Pase interno,C540,1,Causa Desconocida,descalibracion topes de ajuste,10/08/2022,13:00:00,10/08/2022,14:00:00,X,1,MECE ORAS,1,2022-08-10 13:00:00,2022-08-10 14:00:00,1.0
20010795,CUS,OC-EST-DES-PREC-BH20010,BAHIA DE RECIBO BH20010,BOMBA CENTRIFUGA BAHIA 10,42005491.0,10043761.0,R_PU,231020,m2,baja eficiencia bomba #20010,9/08/2022,PO-R-040,Sub. Bombeo - Mezcla Fluidos,R044,Paletas,SA-R-PU,LOO4,Salida por Bajo Flujo,,0,,nan,9/08/2022,10:00:00,9/08/2022,12:00:00,X,2,MECE ORAS,2,2022-08-09 10:00:00,2022-08-09 12:00:00,2.0
20010678,CVA,OC-TER-CVA-PMED-CA38000,MEDICIÓN CALIDAD CA38000,BOMBA CENTRIFUGA MS38000,45005501.0,70015319.0,R_PU,231018,m2,mangueras  camaras venteo en mal estado,9/08/2022,PO-R-150,Sub. Misceláneos,R153,Cubierta,SA-R-PU,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,9/08/2022,3:36:10,,0:00:00,X,0,MECE ORAS,2,2022-08-09 03:36:10,,0.0
20016389,EPO,OC-EST-EPO-AGEN-GE22120,GENERADOR PRINCIPAL 20,TURBINA GAS MULTIET. GE20 12.9 MW,42005361.0,10043713.0,R_ST,230963,m2,fuga de gases de combustion tg-20,28/07/2022,PO-R-050,Sub. Combustión,R051,Manifold admisión,SA-R-ST,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,desgaste del material por tiempo de uso.,8/08/2022,8:00:00,8/08/2022,10:00:00,X,2,MECE ORAS,3,2022-08-08 08:00:00,2022-08-08 10:00:00,2.0
20016389,EPO,OC-EST-EPO-AGEN-GE22120,GENERADOR PRINCIPAL 20,TURBINA GAS MULTIET. GE20 12.9 MW,42005361.0,10043840.0,R_ST,231071,m2,falla secuencia arran bleed valve ge-20,17/08/2022,PO-R-120,Sub. Compresión Aire,R129,Tubería / Válvulas,SA-R-ST,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,falla secuencia arran bleed valve ge-20,8/08/2022,8:00:00,8/08/2022,12:00:00,,0,MECE ORAS,3,2022-08-08 08:00:00,2022-08-08 12:00:00,0.0
20007470,CVA,OC-TER-CVA-PMED-CPME,CONEXIÓN DE MEDICIÓN,ACTUADOR FV-380115D 24-PRO-C-CA21-077,,10043769.0,Z_XXXX,231000,m2,presenta atascamiento 380115c,4/08/2022,ADME,Actuador Mecánico,532,Volante,SA-S-VA,FTO1,No abre cuando se da la orden,,0,,nan,6/08/2022,9:00:00,6/08/2022,13:00:00,X,4,MECE ORAS,2,2022-08-06 09:00:00,2022-08-06 13:00:00,4.0
20017860,CCA,OC-EST-CCA-PDES-RP220560,REGULADOR  PRESION PV-220560 SAL BOMB,VALVULA MOV_30x600BYP720-PV-220560,,10043756.0,S_VA,231007,m2,falla en mando remoto mov 420080,6/08/2022,PO-S-070,Sub. Actuador,S071,Motor Actuador,SA-S-VA,AIR2,Falsa alarma e indicación,,0,,nan,6/08/2022,5:02:07,,0:00:00,,0,MECE ORAS,2,2022-08-06 05:02:07,,0.0
20006217,LBE,OC-EST-LBE-PREC-TG,TRAMPA RECIBO LBE,VALVULA MOV_36x900- ENT 940-TG-81000,45004241.0,10043598.0,S_VA,230843,m2,umm ajuste corona-vastago mov210008,5/07/2022,PO-S-060,Sub. Válvulas,S065,Elemento de cierre,SA-S-VA,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,5/08/2022,17:37:52,2/06/2023,0:00:00,,0,MECE ORAS,3,2022-08-05 17:37:52,2023-06-02 00:00:00,0.0
20006217,LBE,OC-EST-LBE-PREC-TG,TRAMPA RECIBO LBE,VALVULA MOV_36x900- ENT 940-TG-81000,45004241.0,10043598.0,S_VA,230843,m2,umm ajuste corona-vastago mov210008,5/07/2022,PO-S-060,Sub. Válvulas,S065,Elemento de cierre,SA-S-VA,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,desagaste normal del equipo,5/08/2022,17:37:52,2/06/2023,0:00:00,,0,MECE ORAS,3,2022-08-05 17:37:52,2023-06-02 00:00:00,0.0
20017241,VSA,OC-EST-VSA-AAIR-BO,COMPRESOR AIRE,COMPRESOR AXIAL PBOM AIRE INST BAJA,45002669.0,10043737.0,R_CO,230995,m2,fuga aceite compresor de aire co-50100,3/08/2022,PO-R-020,Sub. Lubricación,R021,Aceite Lubricante,SA-R-EM,ELU1,Fuga ext. acei. hidráulico - Fl. Utilit.,C340,1,Desgaste normal del equipo,manguera de aceite y de aire dañadas,5/08/2022,7:00:00,5/08/2022,17:00:00,X,10,MECE ORAS,2,2022-08-05 07:00:00,2022-08-05 17:00:00,10.0
20022298,VSA,OC-EST-VSA-SCTR-PLC,PLC  CONTROL,PLC CONTROL BPC42010,45004313.0,10043372.0,S_CL,230535,m2,falla conmutador tab control bpc-42010,29/04/2022,PO-S-040,Sub. Tarjetas de Entrada / Salida   I/O,S042,Unidad de Conexión,SA-S-CL,FTF4,Falla de Control,C340,1,Desgaste normal del equipo,instalación del computador 1783-ms10t,4/08/2022,14:00:00,4/08/2022,16:30:00,X,"2,5",MECE ORAS,2,2022-08-04 14:00:00,2022-08-04 16:30:00,2.5
20002115,EPO,OC-EST-EPO-PALM-TP303,TANQUE DE ALMACENAMIENTO TP303,AGITADOR B TP303,42002911.0,10043729.0,I_MI,230981,m2,ag-306 tp-303 acople dañado,31/07/2022,PO-I-010,Sub. Estructura e Internos,I017,Sellos / Juntas,SA-I-MI,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,4/08/2022,10:00:00,4/08/2022,14:00:00,X,4,MECE ORAS,2,2022-08-04 10:00:00,2022-08-04 14:00:00,4.0
20009950,CUS,OC-EST-CUS-PSEP-TQSE010,TANQUES SEPARACIÓN SE50010,VALVULA CTRL NIVEL AGUA BA21-065,45006531.0,10043745.0,S_VA,231002,m2,revisar calibracion cv-500102,4/08/2022,PO-S-060,Sub. Válvulas,S065,Elemento de cierre,SA-S-VA,PLU7,Atascamiento,,0,,nan,4/08/2022,19:30:00,5/08/2022,4:00:00,,0,MECE ORAS,2,2022-08-04 19:30:00,2022-08-05 04:00:00,0.0
20010810,CUS,OC-EST-DES-PREC-BH20020,BAHIA DE RECIBO BH20020,BOMBA CENTRIFUGA BAHIA 20,42005488.0,10043744.0,R_PU,230999,m2,bomba bt 0020 baja eficiencia,4/08/2022,PO-R-020,Sub. Lubricación,R022,Bomba,SA-R-PU,LOO4,Salida por Bajo Flujo,,0,,nan,4/08/2022,8:00:00,4/08/2022,11:30:00,X,"3,5",MECE ORAS,,2022-08-04 08:00:00,2022-08-04 11:30:00,3.5
20003515,MRF,OC-EST-MRF-AAIR-BO,AIRE BOMBEO,COMPRESOR AIRE 403,42002139.0,20162411.0,R_CO,230994,m2,ca-403 alarma de modo diagnóstico,3/08/2022,PO-R-030,Sub. Control y Monitoreo,R034,Unidad de Control,SA-R-CO,AIR1,"Falsa alarma, indicador defectuoso.",,0,,nan,3/08/2022,5:52:58,,0:00:00,X,0,MECE ORAS,2,2022-08-03 05:52:58,,0.0
20014955,GRA,OC-EST-GRA-SCTR-DCS,SISTEMA DE CONTROL DISTRIBUIDO,UPS 20 KVA GR-UPS-01 SHELTER SIS CONTROL,42003387.0,10043749.0,E_UP,230991,m2,falla ups 1 shleter de controles,2/08/2022,PO-E-080,Sub. Batería,E080,Banco de Baterías,SA-E-UP,FOV1,Voltaje salida equivocado o inestable,,0,,nan,2/08/2022,13:18:43,,0:00:00,X,0,MECE ORAS,3,2022-08-02 13:18:43,,0.0
20004393,MRF,OC-EST-MRF-SALV-PR,ALIVIO PRESIÓN,VALVULA SEG ALIV TRAMPA SALIDA,,,S_VS,230988,m2,brazopsv820017a goteo crudo valv drenaje,2/08/2022,PO-S-060,Sub. Válvulas,S068,Vástago,SA-S-VM,ELP2,Fuga externa crudo - Fluido Proceso,,0,,nan,2/08/2022,2:10:23,1/09/2022,0:00:00,X,"717,83",MECE,3,2022-08-02 02:10:23,2022-09-01 00:00:00,
20004534,MRF,OC-EST-MRF-ACOM-DIESEL,COMBUSTIBLE DIESEL,VALVULA NIVEL DE TC5200,,10043721.0,S_VA,230943,m2,sistema diesel valvula lv 5202 no apertu,25/07/2022,PO-S-060,Sub. Válvulas,S069,Actuador,SA-S-VA,SPO1,Operación inesperada,,0,,nan,1/08/2022,16:00:00,4/08/2022,17:30:00,X,"73,5",MECE ORAS,1,2022-08-01 16:00:00,2022-08-04 17:30:00,
20010840,CUS,OC-EST-DES-PREC-BH20040,BAHIA DE RECIBO BH20040,BOMBA CENTRIFUGA BAHIA 40,42005482.0,10043806.0,R_PU,230982,m2,vibracion y baja eficiencianciaba # 4,1/08/2022,PO-I-020,Sub. Externo,I020,Bomba Hidráulica,SA-R-PU,VIB1,Vibración anormal,,0,,nan,1/08/2022,7:38:43,,0:00:00,X,0,MECE ORAS,,2022-08-01 07:38:43,,0.0
20010840,CUS,OC-EST-DES-PREC-BH20040,BAHIA DE RECIBO BH20040,BOMBA CENTRIFUGA BAHIA 40,42005482.0,10043806.0,R_PU,230983,m2,vibracion y baja eficiencia b bomba 4,1/08/2022,PO-R-020,Sub. Lubricación,R022,Bomba,SA-R-PU,VIB1,Vibración anormal,,0,,nan,1/08/2022,7:00:00,1/08/2022,11:00:00,X,4,MECE ORAS,,2022-08-01 07:00:00,2022-08-01 11:00:00,4.0
20005789,CVA,OC-TER-CVA-ALOC-ED,EDIFICACIONES,EDIFICACION OFICINAS OPERADOR,46000675.0,10043734.0,Z_XXXX,230985,m2,aire acondicionado oficina op campo,1/08/2022,PO-R-090,Sub. Refrigeración,R094,Ventilador,SA-U-AI,FTF1,No resp bajo demanda o señal en emerg.,,0,,nan,1/08/2022,14:03:32,1/09/2022,0:00:00,X,"729,94",MECE ORAS,1,2022-08-01 14:03:32,2022-09-01 00:00:00,
20016387,EPO,OC-EST-EPO-AGEN-GE22110,GENERADOR PRINCIPAL 10,TURBINA GAS MULTIET. GE10 12.9 MW,42003489.0,10043838.0,R_ST,231069,m2,falla señal rtd1 gas path system ge-10,17/08/2022,PO-R-030,Sub. Control y Monitoreo,R033,Sensores,SA-R-ST,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,falla señal rtd1 gas path system,1/08/2022,13:00:00,1/08/2022,17:00:00,X,4,MECE ORAS,3,2022-08-01 13:00:00,2022-08-01 17:00:00,4.0
20016389,EPO,OC-EST-EPO-AGEN-GE22120,GENERADOR PRINCIPAL 20,TURBINA GAS MULTIET. GE20 12.9 MW,42005361.0,10043839.0,R_ST,231070,m2,falla cierre valvula hv-651 ge-22120,17/08/2022,PO-R-120,Sub. Compresión Aire,R129,Tubería / Válvulas,SA-R-ST,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,eje partido,1/08/2022,8:00:00,1/08/2022,17:00:00,X,9,MECE ORAS,3,2022-08-01 08:00:00,2022-08-01 17:00:00,9.0
20021897,MRF,OC-EST-MRF-SALV-PR,ALIVIO PRESIÓN,TUBERIA CABEZAL ALIV DESC PSV-820017A,,10043760.0,I_PI,230978,m2,danflo despacho 820017a fuga nitrogeno,30/07/2022,PO-I-030,Sub. Tubo,I036,Tubería / Válvulas,SA-I-PI,SER1,Piezas Mecánicas Sueltas,,0,,nan,31/07/2022,7:30:00,31/07/2022,17:30:00,X,10,MECE ORAS,3,2022-07-31 07:30:00,2022-07-31 17:30:00,10.0
20000158,CUS,OC-EST-CUS-PALM-TK12020,TANQUE DE ALMACENAMIENTO TK12020,AGITADOR MECANICO AGITADOR B TK12020,42005525.0,10043722.0,I_MI,230930,m2,alta vibracion agt 12020b,23/07/2022,PO-I-010,Sub. Estructura e Internos,I013,Cuerpo / Carcasa / Armazón,SA-I-MI,VIB1,Vibración anormal,,0,,nan,30/07/2022,13:00:00,30/07/2022,17:30:00,,0,MECE ORAS,2,2022-07-30 13:00:00,2022-07-30 17:30:00,0.0
20014517,GRA,OC-EST-GRA-AAGU-PO,SISTEMA DE RECIBO AGUA POTABLE,BOMBA CENTRI AGUA CE-10,,10043562.0,R_PU,230672,m2,cambiar valvula y diafragma bombas ptap,17/02/2021,PO-R-150,Sub. Misceláneos,R156,Tubería / Válvulas,SA-R-PU,STD1,"Daño material, grietas, desgaste, corr.",C340,1,Desgaste normal del equipo,valvula y diafragma cristalizada,29/07/2022,7:30:00,29/07/2022,17:00:00,X,"9,5",MECE ORAS,2,2022-07-29 07:30:00,2022-07-29 17:00:00,9.5
20003152,EPO,OC-EST-EPO-PMED-BEARAG,BRAZO MEDICIÓN DE ENTRADA ARAGUANEY 1,VALVULA CTRL PRES MED ARAGUANEY,45006021.0,10043709.0,S_VA,230950,m2,falla valvula manual muestreo puntual,26/07/2022,PO-S-060,Sub. Válvulas,S065,Elemento de cierre,SA-S-VA,SER1,Piezas Mecánicas Sueltas,,0,,nan,29/07/2022,7:00:00,29/07/2022,17:00:00,X,10,MECE ORAS,2,2022-07-29 07:00:00,2022-07-29 17:00:00,10.0
20000157,CUS,OC-EST-CUS-PALM-TK12020,TANQUE DE ALMACENAMIENTO TK12020,AGITADOR MECANICO AGITADOR A TK12020,42005524.0,10043805.0,I_MI,230966,m2,cambio de botella nitrogeno agt-12020a,29/07/2022,PO-R-120,Sub. Compresión Aire,R128,Sellos,SA-R-CO,PDE2,Baja presión de lubricación,,0,,nan,29/07/2022,13:30:00,29/07/2022,15:30:00,,0,MECE ORAS,2,2022-07-29 13:30:00,2022-07-29 15:30:00,0.0
20010870,CUS,OC-EST-DES-PREC-BH20060,BAHIA DE RECIBO BH20060,BOMBA CENTRIFUGA BAHIA 60,42005476.0,10043723.0,R_PU,230976,m2,goteo en cuerpo de bomba bahia #6,29/07/2022,PO-R-040,Sub. Bombeo - Mezcla Fluidos,R047,Sellos,SA-R-PU,ELP2,Fuga externa crudo - Fluido Proceso,,0,,nan,29/07/2022,20:26:54,,0:00:00,X,0,MECE ORAS,3,2022-07-29 20:26:54,,0.0
20010870,CUS,OC-EST-DES-PREC-BH20060,BAHIA DE RECIBO BH20060,BOMBA CENTRIFUGA BAHIA 60,42005476.0,10043723.0,R_PU,230965,m2,goteo en cuerpo de bomba bahia #6,29/07/2022,PO-R-040,Sub. Bombeo - Mezcla Fluidos,R047,Sellos,SA-R-PU,ELP2,Fuga externa crudo - Fluido Proceso,,0,,nan,29/07/2022,20:00:00,30/07/2022,1:00:00,X,5,MECE ORAS,3,2022-07-29 20:00:00,2022-07-30 01:00:00,5.0
20004038,MRF,OC-EST-MRF-SCIN-ES,ESPUMA CONTRAINCENDIOS,VALVULA HV-5708 DE CONTRA INCENDIO,,10043725.0,S_VA,230969,m2,hv 57080 fuga de agua por trim,29/07/2022,PO-S-060,Sub. Válvulas,S067,Sellos,SA-S-VA,ELP4,Fuga externa de Agua -Fluido de Proceso,,0,,nan,29/07/2022,15:02:13,1/08/2022,0:00:00,X,"56,96",MECE ORAS,3,2022-07-29 15:02:13,2022-08-01 00:00:00,
20024035,EPO,OC-EST-EPO-SCIN-AU,AGUA CONTRAINCENDIOS,RED DISTRIBUCION AGUA SCI,,10043624.0,S_FE,230842,m2,falla automatico de bombas hidroflow,5/07/2022,PO-S-080,Sub. Motor Combustión SCI,S080,Bomba de Agua,SA-S-FE,FTF1,Equipos FireNo resp bajo demanda o señal en emerg. Gas- Extinción,,0,,nan,27/07/2022,11:00:00,27/07/2022,17:00:00,X,6,MECE ORAS,4,2022-07-27 11:00:00,2022-07-27 17:00:00,6.0
20002771,EPO,OC-EST-EPO-SCIN-ES,ESPUMA CONTRAINCENDIOS,VALVULA DE DILUVIO DV-420037,,10043707.0,S_FE,230949,m2,fuga de agua en valvula manual dv-420037,26/07/2022,PO-S-050,Sub. Monitor - Hidrante,S050,Cabeza o Cuerpo,SA-S-FE,FTF1,Equipos FireNo resp bajo demanda o señal en emerg. Gas- Extinción,,0,,nan,27/07/2022,11:30:00,27/07/2022,18:00:00,X,"6,5",MECE ORAS,3,2022-07-27 11:30:00,2022-07-27 18:00:00,6.5
20002877,EPO,OC-EST-EPO-ADRE-DA,DRENAJE ABIERTO,BOMBA CENTRIFUGA SEPARADOR API,42002963.0,10043708.0,R_PU,230953,m2,tubing obstruido bomba separador api,26/07/2022,PO-R-150,Sub. Misceláneos,R156,Tubería / Válvulas,SA-R-PU,PLU2,Obstrucción filtro de Succión,,0,,nan,27/07/2022,10:00:00,27/07/2022,12:00:00,X,2,MECE ORAS,2,2022-07-27 10:00:00,2022-07-27 12:00:00,2.0
20019959,CUS,OC-EST-CUS-PREC-LIARA,LÍNEA DE RECIBO ARAGUANEY,VALVULA CTRL PRES B RECIBO ARAGUANEY,42003565.0,10043715.0,S_VA,230959,m2,falla en valvula controladora 038b,27/07/2022,PO-S-060,Sub. Válvulas,S069,Actuador,SA-S-VA,FTC1,No cierra cuando se da la orden,,0,,nan,27/07/2022,13:30:00,27/07/2022,17:30:00,,0,MECE ORAS,3,2022-07-27 13:30:00,2022-07-27 17:30:00,0.0
20005936,CCA,OC-EST-CCA-ADRE-DC,DRENAJE CERRADO CAUCACIA,TRANSMISOR NIVEL A DC TU-53100,,10043741.0,S_IN,230952,m2,falla transmisores  nivel sumidero 53100,26/07/2022,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-IN,ERO3,Señal errática,,0,,nan,26/07/2022,15:21:07,,0:00:00,X,0,MECE ORAS,3,2022-07-26 15:21:07,,0.0
20002116,EPO,OC-EST-EPO-PALM-TP304,TANQUE DE ALMACENAMIENTO TP304,AGITADOR A TP304,42005221.0,10043704.0,I_MI,230954,m2,ruido anormal agitador at-307,26/07/2022,PO-I-010,Sub. Estructura e Internos,I015,Pedestal / Soporte,SA-I-MI,NOI1,Ruido fuera de lo Normal,,0,,nan,26/07/2022,17:19:38,27/10/2022,10:00:00,X,"2.224,67",MECE ORAS,2,2022-07-26 17:19:38,2022-10-27 10:00:00,
20011373,CUS,OC-EST-DES-PREC-BH20090,BAHIA DE RECIBO BH20090,BOMBA CENTRIFUGA BAHIA 90,42005589.0,10043688.0,R_PU,230836,m2,junta flexible b#9,5/07/2022,PO-R-150,Sub. Misceláneos,R150,Junta Bridada,SA-R-PU,STD1,"Daño material, grietas, desgaste, corr.",,0,,nan,23/07/2022,7:00:00,23/07/2022,16:00:00,,0,MECE ORAS,3,2022-07-23 07:00:00,2022-07-23 16:00:00,0.0
20011376,CUS,OC-EST-DES-PREC-BH20090,BAHIA DE RECIBO BH20090,TRANSMISOR PRES DESC BAHIA 90,,10043688.0,S_IN,230932,m2,falla pit descarga b#9,23/07/2022,PO-S-010,Sub. Control y monitoreo,S014,Indicador o Sensor,SA-S-IN,NOO1,No hay señal,,0,,nan,23/07/2022,8:53:44,,0:00:00,X,0,MECE ORAS,2,2022-07-23 08:53:44,,0.0
20003421,EPO,OC-EST-EPO-ALOC-ED,EDIFICACIONES,LOCACION CASETA DOSIFICACION DE QUIMICOS,46000794.0,10043669.0,Z_XXXX,230920,m2,orden y aseo fase 0,22/07/2022,VEFW,Separador Agua Libre FWKO,191,Estructura,SA-U-OC,STD1,"Daño material, grietas, desgaste, corr.",C410,1,Error documental procedimientos/planos,nan,22/07/2022,8:27:45,,0:00:00,,0,MECE ORAS,1,2022-07-22 08:27:45,,0.0
20003425,EPO,OC-EST-EPO-ALOC-ED,EDIFICACIONES,LOCACION CASETA BOMBAS CONTRA INCENDIO,46000806.0,10043670.0,Z_XXXX,230921,m2,orden y aseo caseta alamcenamiento espum,22/07/2022,PO-U-020,Sub. Estructura,U020,Dique,SA-U-EA,STD1,"Daño material, grietas, desgaste, corr.",C410,1,Error documental procedimientos/planos,nan,22/07/2022,8:36:37,,0:00:00,,0,MECE ORAS,1,2022-07-22 08:36:37,,0.0
